Wavelength0,Intensity0,Wavelength1,Intensity1,Wavelength2,Intensity2,Wavelength3,Intensity3,Wavelength4,Intensity4,Wavelength5,Intensity5,Wavelength6,Intensity6,Wavelength7,Intensity7,Wavelength8,Intensity8,Wavelength9,Intensity9,Wavelength10,Intensity10,Wavelength11,Intensity11,Wavelength12,Intensity12,Wavelength13,Intensity13,Wavelength14,Intensity14,Wavelength15,Intensity15,Wavelength16,Intensity16,Wavelength17,Intensity17,Wavelength18,Intensity18,Wavelength19,Intensity19,Wavelength20,Intensity20,Wavelength21,Intensity21,Wavelength22,Intensity22,Wavelength23,Intensity23,Wavelength24,Intensity24,Wavelength25,Intensity25,Wavelength26,Intensity26,Wavelength27,Intensity27,Wavelength28,Intensity28,Wavelength29,Intensity29
1467.6,-74.138,1467.6,-73.843,1467.6,-73.656,1467.6,-74.049,1467.6,-73.617,1467.6,-70.965,1467.6,-73.961,1467.6,-74.355,1467.6,-74.171,1467.6,-73.824,1467.6,-73.953,1467.6,-74.125,1467.6,-73.928,1467.6,-73.786,1467.6,-74.204,1467.6,-74.212,1467.6,-74.365,1467.6,-76.34,1467.6,-75.599,1467.6,-76.082,1467.6,-75.481,1467.6,-75.712,1467.6,-76.056,1467.6,-76.179,1467.6,-75.746,1467.6,-75.344,1467.6,-75.93,1467.6,-77.795,1467.6,-75.408,1467.6,-76.221
1467.75,-74.318,1467.75,-74.073,1467.75,-73.256,1467.75,-73.861,1467.75,-73.457,1467.75,-72.661,1467.75,-73.823,1467.75,-73.663,1467.75,-73.992,1467.75,-73.927,1467.75,-74.66,1467.75,-73.961,1467.75,-74.121,1467.75,-73.964,1467.75,-74.274,1467.75,-74.057,1467.75,-74.15,1467.75,-75.498,1467.75,-76.203,1467.75,-75.979,1467.75,-76.756,1467.75,-76.145,1467.75,-76.312,1467.75,-75.609,1467.75,-76.092,1467.75,-76.649,1467.75,-75.399,1467.75,-75.224,1467.75,-75.235,1467.75,-75.72
1467.9,-74.083,1467.9,-73.708,1467.9,-74.115,1467.9,-73.562,1467.9,-73.777,1467.9,-74.125,1467.9,-74.582,1467.9,-73.48,1467.9,-73.712,1467.9,-74.432,1467.9,-73.894,1467.9,-73.696,1467.9,-73.598,1467.9,-74.043,1467.9,-73.562,1467.9,-74.713,1467.9,-74.208,1467.9,-75.92,1467.9,-76.391,1467.9,-76.156,1467.9,-75.677,1467.9,-75.611,1467.9,-75.495,1467.9,-75.51,1467.9,-75.692,1467.9,-75.754,1467.9,-76.15,1467.9,-75.954,1467.9,-76.546,1467.9,-75.294
1468.05,-73.655,1468.05,-74.363,1468.05,-73.962,1468.05,-73.675,1468.05,-74.015,1468.05,-210.0,1468.05,-73.525,1468.05,-73.596,1468.05,-73.752,1468.05,-73.736,1468.05,-73.88,1468.05,-74.006,1468.05,-73.842,1468.05,-73.731,1468.05,-73.882,1468.05,-73.555,1468.05,-74.192,1468.05,-75.214,1468.05,-75.257,1468.05,-75.531,1468.05,-75.86,1468.05,-75.289,1468.05,-75.523,1468.05,-75.442,1468.05,-75.195,1468.05,-75.838,1468.05,-76.857,1468.05,-76.065,1468.05,-75.363,1468.05,-75.513
1468.2,-74.242,1468.2,-73.605,1468.2,-73.273,1468.2,-74.103,1468.2,-73.293,1468.2,-210.0,1468.2,-73.565,1468.2,-73.445,1468.2,-73.779,1468.2,-73.473,1468.2,-73.933,1468.2,-73.814,1468.2,-73.975,1468.2,-73.699,1468.2,-73.671,1468.2,-74.106,1468.2,-73.615,1468.2,-75.806,1468.2,-76.81,1468.2,-76.113,1468.2,-76.039,1468.2,-75.718,1468.2,-76.395,1468.2,-75.816,1468.2,-75.069,1468.2,-75.644,1468.2,-75.54,1468.2,-75.454,1468.2,-75.497,1468.2,-75.471
1468.35,-73.806,1468.35,-73.786,1468.35,-73.074,1468.35,-73.968,1468.35,-73.453,1468.35,-77.371,1468.35,-73.365,1468.35,-73.575,1468.35,-73.562,1468.35,-74.132,1468.35,-73.655,1468.35,-73.412,1468.35,-74.09,1468.35,-74.021,1468.35,-74.156,1468.35,-73.498,1468.35,-73.735,1468.35,-74.84,1468.35,-75.41,1468.35,-75.834,1468.35,-75.609,1468.35,-76.432,1468.35,-74.851,1468.35,-75.15,1468.35,-75.909,1468.35,-76.513,1468.35,-75.548,1468.35,-75.88,1468.35,-76.13,1468.35,-75.709
1468.5,-73.457,1468.5,-73.947,1468.5,-73.385,1468.5,-73.276,1468.5,-73.451,1468.5,-70.628,1468.5,-73.389,1468.5,-73.649,1468.5,-73.64,1468.5,-73.012,1468.5,-73.584,1468.5,-73.98,1468.5,-73.674,1468.5,-73.661,1468.5,-73.523,1468.5,-73.468,1468.5,-73.754,1468.5,-75.383,1468.5,-75.287,1468.5,-75.469,1468.5,-74.876,1468.5,-75.112,1468.5,-75.134,1468.5,-75.55,1468.5,-75.223,1468.5,-75.315,1468.5,-75.771,1468.5,-76.283,1468.5,-75.127,1468.5,-74.753
1468.65,-73.537,1468.65,-73.228,1468.65,-73.07,1468.65,-73.32,1468.65,-73.648,1468.65,-70.646,1468.65,-73.182,1468.65,-73.312,1468.65,-73.263,1468.65,-73.828,1468.65,-73.45,1468.65,-73.572,1468.65,-73.582,1468.65,-73.215,1468.65,-73.85,1468.65,-73.738,1468.65,-73.397,1468.65,-75.718,1468.65,-75.707,1468.65,-75.267,1468.65,-75.301,1468.65,-76.093,1468.65,-75.061,1468.65,-75.009,1468.65,-75.809,1468.65,-75.68,1468.65,-74.703,1468.65,-74.682,1468.65,-75.224,1468.65,-75.535
1468.8,-73.98,1468.8,-73.837,1468.8,-72.999,1468.8,-73.606,1468.8,-73.317,1468.8,-71.746,1468.8,-72.996,1468.8,-73.204,1468.8,-73.142,1468.8,-73.202,1468.8,-73.637,1468.8,-73.092,1468.8,-73.252,1468.8,-73.737,1468.8,-73.752,1468.8,-73.095,1468.8,-73.453,1468.8,-75.222,1468.8,-74.768,1468.8,-75.159,1468.8,-75.071,1468.8,-75.461,1468.8,-74.964,1468.8,-74.98,1468.8,-75.302,1468.8,-75.269,1468.8,-75.011,1468.8,-75.581,1468.8,-75.338,1468.8,-75.059
1468.95,-73.279,1468.95,-73.606,1468.95,-73.186,1468.95,-72.709,1468.95,-72.742,1468.95,-74.534,1468.95,-73.142,1468.95,-73.147,1468.95,-73.462,1468.95,-73.634,1468.95,-73.194,1468.95,-73.497,1468.95,-73.119,1468.95,-73.463,1468.95,-73.514,1468.95,-73.282,1468.95,-73.395,1468.95,-75.238,1468.95,-75.421,1468.95,-75.072,1468.95,-75.362,1468.95,-74.72,1468.95,-75.679,1468.95,-75.075,1468.95,-75.393,1468.95,-75.979,1468.95,-74.749,1468.95,-75.731,1468.95,-74.967,1468.95,-75.796
1469.1,-73.744,1469.1,-73.153,1469.1,-72.738,1469.1,-73.368,1469.1,-72.713,1469.1,-70.296,1469.1,-72.992,1469.1,-73.188,1469.1,-73.027,1469.1,-73.367,1469.1,-73.604,1469.1,-73.281,1469.1,-73.303,1469.1,-73.009,1469.1,-73.328,1469.1,-73.235,1469.1,-73.233,1469.1,-74.856,1469.1,-74.92,1469.1,-75.259,1469.1,-75.137,1469.1,-74.777,1469.1,-74.538,1469.1,-75.414,1469.1,-75.311,1469.1,-74.824,1469.1,-74.931,1469.1,-75.129,1469.1,-75.805,1469.1,-75.654
1469.25,-73.379,1469.25,-73.441,1469.25,-73.524,1469.25,-73.89,1469.25,-73.241,1469.25,-69.455,1469.25,-72.995,1469.25,-72.996,1469.25,-73.691,1469.25,-73.33,1469.25,-73.348,1469.25,-73.375,1469.25,-73.445,1469.25,-73.555,1469.25,-73.643,1469.25,-73.894,1469.25,-73.979,1469.25,-75.734,1469.25,-75.376,1469.25,-75.486,1469.25,-75.664,1469.25,-76.18,1469.25,-75.171,1469.25,-75.015,1469.25,-75.519,1469.25,-75.373,1469.25,-75.83,1469.25,-74.812,1469.25,-75.146,1469.25,-74.924
1469.4,-72.839,1469.4,-72.909,1469.4,-72.211,1469.4,-72.801,1469.4,-72.583,1469.4,-210.0,1469.4,-73.059,1469.4,-72.561,1469.4,-72.903,1469.4,-72.813,1469.4,-72.92,1469.4,-72.879,1469.4,-73.39,1469.4,-73.288,1469.4,-72.943,1469.4,-73.437,1469.4,-73.127,1469.4,-75.178,1469.4,-74.763,1469.4,-75.396,1469.4,-75.394,1469.4,-74.563,1469.4,-74.628,1469.4,-74.779,1469.4,-74.928,1469.4,-74.955,1469.4,-74.668,1469.4,-75.01,1469.4,-75.049,1469.4,-75.039
1469.55,-73.264,1469.55,-73.072,1469.55,-72.816,1469.55,-72.887,1469.55,-73.127,1469.55,-71.815,1469.55,-72.312,1469.55,-72.681,1469.55,-72.665,1469.55,-72.75,1469.55,-72.57,1469.55,-72.884,1469.55,-72.911,1469.55,-72.691,1469.55,-73.06,1469.55,-72.949,1469.55,-72.659,1469.55,-74.981,1469.55,-74.781,1469.55,-74.702,1469.55,-74.687,1469.55,-75.106,1469.55,-75.027,1469.55,-74.73,1469.55,-74.717,1469.55,-75.326,1469.55,-75.085,1469.55,-75.003,1469.55,-74.808,1469.55,-74.783
1469.7,-72.769,1469.7,-72.716,1469.7,-72.388,1469.7,-72.949,1469.7,-72.45,1469.7,-210.0,1469.7,-72.562,1469.7,-72.659,1469.7,-72.854,1469.7,-72.853,1469.7,-73.016,1469.7,-73.232,1469.7,-72.908,1469.7,-72.689,1469.7,-72.842,1469.7,-72.588,1469.7,-72.935,1469.7,-75.447,1469.7,-74.979,1469.7,-75.103,1469.7,-74.662,1469.7,-75.358,1469.7,-74.539,1469.7,-74.604,1469.7,-74.506,1469.7,-75.042,1469.7,-74.053,1469.7,-75.264,1469.7,-75.054,1469.7,-74.648
1469.85,-72.682,1469.85,-72.863,1469.85,-72.355,1469.85,-72.36,1469.85,-72.41,1469.85,-69.96,1469.85,-72.482,1469.85,-72.421,1469.85,-72.649,1469.85,-72.771,1469.85,-72.919,1469.85,-72.931,1469.85,-72.505,1469.85,-72.986,1469.85,-72.653,1469.85,-72.769,1469.85,-72.906,1469.85,-74.286,1469.85,-74.435,1469.85,-74.614,1469.85,-74.412,1469.85,-75.007,1469.85,-74.258,1469.85,-75.163,1469.85,-75.072,1469.85,-74.903,1469.85,-75.161,1469.85,-75.122,1469.85,-74.48,1469.85,-75.013
1470.0,-72.989,1470.0,-72.739,1470.0,-72.268,1470.0,-72.712,1470.0,-72.38,1470.0,-72.778,1470.0,-72.116,1470.0,-72.43,1470.0,-72.187,1470.0,-72.838,1470.0,-72.518,1470.0,-72.169,1470.0,-72.932,1470.0,-73.028,1470.0,-72.83,1470.0,-72.599,1470.0,-72.666,1470.0,-74.686,1470.0,-74.785,1470.0,-74.86,1470.0,-74.672,1470.0,-73.989,1470.0,-75.242,1470.0,-74.704,1470.0,-74.671,1470.0,-74.089,1470.0,-74.954,1470.0,-74.537,1470.0,-75.049,1470.0,-74.634
1470.15,-72.697,1470.15,-72.283,1470.15,-71.913,1470.15,-72.578,1470.15,-72.039,1470.15,-70.718,1470.15,-72.414,1470.15,-72.496,1470.15,-72.555,1470.15,-72.579,1470.15,-72.974,1470.15,-72.52,1470.15,-72.723,1470.15,-72.3,1470.15,-72.993,1470.15,-72.74,1470.15,-72.736,1470.15,-74.325,1470.15,-74.484,1470.15,-75.105,1470.15,-74.666,1470.15,-74.641,1470.15,-74.349,1470.15,-74.724,1470.15,-74.504,1470.15,-74.58,1470.15,-74.481,1470.15,-74.631,1470.15,-74.376,1470.15,-74.616
1470.3,-72.496,1470.3,-72.702,1470.3,-72.828,1470.3,-72.509,1470.3,-72.54,1470.3,-210.0,1470.3,-72.463,1470.3,-72.005,1470.3,-72.678,1470.3,-72.763,1470.3,-72.759,1470.3,-72.324,1470.3,-72.984,1470.3,-72.914,1470.3,-72.401,1470.3,-72.661,1470.3,-72.647,1470.3,-74.652,1470.3,-74.909,1470.3,-74.75,1470.3,-74.86,1470.3,-74.582,1470.3,-74.275,1470.3,-73.955,1470.3,-74.081,1470.3,-74.345,1470.3,-74.568,1470.3,-74.45,1470.3,-74.07,1470.3,-74.591
1470.45,-72.015,1470.45,-72.19,1470.45,-72.045,1470.45,-72.156,1470.45,-71.849,1470.45,-70.644,1470.45,-71.86,1470.45,-72.392,1470.45,-72.607,1470.45,-72.164,1470.45,-72.038,1470.45,-72.024,1470.45,-72.266,1470.45,-72.605,1470.45,-72.57,1470.45,-72.791,1470.45,-72.347,1470.45,-73.879,1470.45,-74.329,1470.45,-74.039,1470.45,-74.155,1470.45,-74.316,1470.45,-74.233,1470.45,-74.351,1470.45,-74.747,1470.45,-74.86,1470.45,-74.434,1470.45,-74.569,1470.45,-74.75,1470.45,-74.803
1470.6,-72.712,1470.6,-72.48,1470.6,-71.876,1470.6,-72.293,1470.6,-71.744,1470.6,-70.095,1470.6,-71.833,1470.6,-72.11,1470.6,-72.025,1470.6,-72.138,1470.6,-72.38,1470.6,-72.262,1470.6,-72.219,1470.6,-72.275,1470.6,-71.992,1470.6,-71.9,1470.6,-72.217,1470.6,-74.39,1470.6,-74.258,1470.6,-73.82,1470.6,-74.203,1470.6,-74.208,1470.6,-74.553,1470.6,-74.796,1470.6,-74.372,1470.6,-73.769,1470.6,-74.417,1470.6,-74.105,1470.6,-73.868,1470.6,-74.115
1470.75,-72.394,1470.75,-72.075,1470.75,-71.842,1470.75,-72.076,1470.75,-71.798,1470.75,-210.0,1470.75,-71.945,1470.75,-72.179,1470.75,-72.06,1470.75,-72.55,1470.75,-72.292,1470.75,-72.342,1470.75,-72.009,1470.75,-72.184,1470.75,-72.52,1470.75,-72.283,1470.75,-72.417,1470.75,-73.63,1470.75,-74.395,1470.75,-74.399,1470.75,-74.623,1470.75,-74.707,1470.75,-74.186,1470.75,-73.847,1470.75,-73.906,1470.75,-74.393,1470.75,-73.928,1470.75,-74.386,1470.75,-74.171,1470.75,-74.534
1470.9,-72.184,1470.9,-72.042,1470.9,-71.603,1470.9,-71.922,1470.9,-71.56,1470.9,-210.0,1470.9,-71.763,1470.9,-71.633,1470.9,-72.049,1470.9,-72.107,1470.9,-71.896,1470.9,-72.149,1470.9,-71.984,1470.9,-71.955,1470.9,-71.804,1470.9,-72.042,1470.9,-72.253,1470.9,-73.844,1470.9,-73.776,1470.9,-74.012,1470.9,-73.832,1470.9,-74.019,1470.9,-73.725,1470.9,-74.056,1470.9,-74.076,1470.9,-74.401,1470.9,-73.942,1470.9,-74.034,1470.9,-73.839,1470.9,-73.677
1471.05,-71.93,1471.05,-72.093,1471.05,-71.766,1471.05,-72.065,1471.05,-71.474,1471.05,-71.282,1471.05,-71.491,1471.05,-71.578,1471.05,-71.476,1471.05,-71.841,1471.05,-72.019,1471.05,-71.42,1471.05,-72.012,1471.05,-72.125,1471.05,-72.187,1471.05,-72.103,1471.05,-72.072,1471.05,-74.33,1471.05,-73.936,1471.05,-74.151,1471.05,-73.733,1471.05,-74.153,1471.05,-74.223,1471.05,-73.809,1471.05,-73.745,1471.05,-73.977,1471.05,-74.146,1471.05,-74.331,1471.05,-73.823,1471.05,-74.147
1471.2,-71.712,1471.2,-71.879,1471.2,-71.432,1471.2,-71.602,1471.2,-71.643,1471.2,-70.203,1471.2,-71.318,1471.2,-71.542,1471.2,-71.719,1471.2,-71.686,1471.2,-71.8,1471.2,-71.858,1471.2,-71.596,1471.2,-71.811,1471.2,-71.91,1471.2,-72.041,1471.2,-71.815,1471.2,-73.891,1471.2,-73.976,1471.2,-73.901,1471.2,-74.093,1471.2,-73.704,1471.2,-74.135,1471.2,-73.558,1471.2,-73.465,1471.2,-73.893,1471.2,-73.459,1471.2,-73.949,1471.2,-73.997,1471.2,-73.854
1471.35,-71.491,1471.35,-71.594,1471.35,-71.634,1471.35,-71.598,1471.35,-71.284,1471.35,-67.918,1471.35,-71.643,1471.35,-71.508,1471.35,-71.623,1471.35,-71.747,1471.35,-71.696,1471.35,-71.538,1471.35,-71.832,1471.35,-71.86,1471.35,-71.855,1471.35,-71.732,1471.35,-71.861,1471.35,-73.725,1471.35,-74.113,1471.35,-74.09,1471.35,-74.005,1471.35,-73.597,1471.35,-73.489,1471.35,-73.645,1471.35,-73.914,1471.35,-73.707,1471.35,-74.082,1471.35,-73.598,1471.35,-74.148,1471.35,-73.739
1471.5,-71.716,1471.5,-71.491,1471.5,-71.345,1471.5,-71.326,1471.5,-71.359,1471.5,-68.866,1471.5,-71.234,1471.5,-71.221,1471.5,-71.691,1471.5,-71.257,1471.5,-71.62,1471.5,-71.757,1471.5,-71.577,1471.5,-71.674,1471.5,-71.418,1471.5,-71.528,1471.5,-71.602,1471.5,-73.753,1471.5,-73.294,1471.5,-73.488,1471.5,-73.696,1471.5,-73.679,1471.5,-73.58,1471.5,-73.72,1471.5,-73.653,1471.5,-73.358,1471.5,-73.709,1471.5,-73.728,1471.5,-73.591,1471.5,-73.803
1471.65,-71.48,1471.65,-71.815,1471.65,-71.126,1471.65,-71.53,1471.65,-71.13,1471.65,-78.24,1471.65,-71.099,1471.65,-71.242,1471.65,-71.388,1471.65,-71.676,1471.65,-71.466,1471.65,-71.223,1471.65,-71.538,1471.65,-71.347,1471.65,-71.449,1471.65,-71.497,1471.65,-71.471,1471.65,-74.121,1471.65,-73.514,1471.65,-73.786,1471.65,-73.274,1471.65,-73.66,1471.65,-73.229,1471.65,-73.821,1471.65,-73.797,1471.65,-73.843,1471.65,-73.489,1471.65,-73.555,1471.65,-73.363,1471.65,-73.813
1471.8,-71.553,1471.8,-71.535,1471.8,-71.123,1471.8,-71.276,1471.8,-70.877,1471.8,-72.095,1471.8,-71.146,1471.8,-70.958,1471.8,-71.279,1471.8,-71.163,1471.8,-71.519,1471.8,-71.358,1471.8,-71.399,1471.8,-71.397,1471.8,-71.377,1471.8,-71.386,1471.8,-71.661,1471.8,-73.499,1471.8,-73.099,1471.8,-73.68,1471.8,-73.523,1471.8,-73.098,1471.8,-72.932,1471.8,-73.035,1471.8,-73.693,1471.8,-73.346,1471.8,-72.951,1471.8,-73.382,1471.8,-73.393,1471.8,-73.211
1471.95,-71.85,1471.95,-71.641,1471.95,-71.531,1471.95,-71.436,1471.95,-71.21,1471.95,-210.0,1471.95,-71.018,1471.95,-71.396,1471.95,-71.511,1471.95,-71.457,1471.95,-71.634,1471.95,-71.562,1471.95,-71.565,1471.95,-71.587,1471.95,-71.642,1471.95,-71.576,1471.95,-71.368,1471.95,-74.09,1471.95,-73.494,1471.95,-73.367,1471.95,-73.719,1471.95,-73.971,1471.95,-73.808,1471.95,-73.66,1471.95,-73.744,1471.95,-73.925,1471.95,-74.182,1471.95,-73.511,1471.95,-73.589,1471.95,-73.449
1472.1,-71.293,1472.1,-71.466,1472.1,-70.662,1472.1,-71.075,1472.1,-70.806,1472.1,-74.05,1472.1,-70.956,1472.1,-70.757,1472.1,-71.197,1472.1,-71.334,1472.1,-71.054,1472.1,-71.034,1472.1,-71.167,1472.1,-71.162,1472.1,-71.093,1472.1,-71.361,1472.1,-71.475,1472.1,-73.211,1472.1,-73.197,1472.1,-73.358,1472.1,-72.844,1472.1,-73.676,1472.1,-73.229,1472.1,-73.174,1472.1,-73.072,1472.1,-73.613,1472.1,-73.466,1472.1,-74.122,1472.1,-73.587,1472.1,-73.523
1472.25,-71.318,1472.25,-70.802,1472.25,-70.929,1472.25,-71.031,1472.25,-70.759,1472.25,-68.669,1472.25,-70.712,1472.25,-70.906,1472.25,-70.976,1472.25,-70.986,1472.25,-70.951,1472.25,-71.046,1472.25,-71.435,1472.25,-71.248,1472.25,-71.241,1472.25,-71.138,1472.25,-71.03,1472.25,-72.81,1472.25,-73.447,1472.25,-73.083,1472.25,-73.225,1472.25,-73.324,1472.25,-72.997,1472.25,-72.772,1472.25,-73.058,1472.25,-73.348,1472.25,-72.927,1472.25,-72.939,1472.25,-73.38,1472.25,-72.794
1472.4,-70.933,1472.4,-71.173,1472.4,-70.715,1472.4,-70.71,1472.4,-70.753,1472.4,-69.909,1472.4,-70.538,1472.4,-70.896,1472.4,-70.943,1472.4,-70.778,1472.4,-70.928,1472.4,-71.032,1472.4,-70.783,1472.4,-71.051,1472.4,-70.942,1472.4,-70.873,1472.4,-71.084,1472.4,-72.781,1472.4,-73.024,1472.4,-73.276,1472.4,-73.362,1472.4,-72.884,1472.4,-72.806,1472.4,-72.972,1472.4,-72.56,1472.4,-73.283,1472.4,-73.025,1472.4,-72.984,1472.4,-73.166,1472.4,-73.619
1472.55,-70.942,1472.55,-70.6,1472.55,-70.661,1472.55,-70.837,1472.55,-70.237,1472.55,-70.404,1472.55,-70.551,1472.55,-70.518,1472.55,-70.438,1472.55,-70.972,1472.55,-70.965,1472.55,-70.698,1472.55,-70.863,1472.55,-70.804,1472.55,-70.845,1472.55,-71.002,1472.55,-71.088,1472.55,-72.994,1472.55,-72.969,1472.55,-72.95,1472.55,-72.858,1472.55,-73.026,1472.55,-73.127,1472.55,-72.996,1472.55,-73.194,1472.55,-73.124,1472.55,-73.062,1472.55,-72.84,1472.55,-72.758,1472.55,-73.038
1472.7,-70.937,1472.7,-71.001,1472.7,-70.42,1472.7,-70.509,1472.7,-70.543,1472.7,-71.651,1472.7,-70.306,1472.7,-70.476,1472.7,-70.709,1472.7,-70.58,1472.7,-70.714,1472.7,-70.984,1472.7,-70.479,1472.7,-70.707,1472.7,-70.804,1472.7,-70.516,1472.7,-70.694,1472.7,-72.966,1472.7,-72.748,1472.7,-72.889,1472.7,-72.534,1472.7,-73.005,1472.7,-72.957,1472.7,-72.773,1472.7,-72.816,1472.7,-73.156,1472.7,-72.735,1472.7,-72.862,1472.7,-73.043,1472.7,-72.704
1472.85,-70.608,1472.85,-70.488,1472.85,-70.609,1472.85,-70.476,1472.85,-70.186,1472.85,-70.272,1472.85,-70.344,1472.85,-70.487,1472.85,-70.676,1472.85,-70.852,1472.85,-70.594,1472.85,-70.551,1472.85,-70.624,1472.85,-70.661,1472.85,-70.698,1472.85,-70.997,1472.85,-70.897,1472.85,-72.816,1472.85,-72.787,1472.85,-72.704,1472.85,-72.62,1472.85,-72.908,1472.85,-72.388,1472.85,-72.692,1472.85,-72.832,1472.85,-72.444,1472.85,-72.934,1472.85,-72.794,1472.85,-73.125,1472.85,-72.846
1473.0,-70.357,1473.0,-70.83,1473.0,-70.427,1473.0,-70.481,1473.0,-70.193,1473.0,-70.098,1473.0,-70.378,1473.0,-70.072,1473.0,-70.337,1473.0,-70.397,1473.0,-70.505,1473.0,-70.488,1473.0,-70.643,1473.0,-70.41,1473.0,-70.555,1473.0,-70.593,1473.0,-70.634,1473.0,-72.591,1473.0,-72.756,1473.0,-72.523,1473.0,-72.766,1473.0,-72.525,1473.0,-72.49,1473.0,-72.541,1473.0,-72.737,1473.0,-72.821,1473.0,-72.59,1473.0,-72.796,1473.0,-72.434,1473.0,-72.619
1473.15,-70.456,1473.15,-70.583,1473.15,-70.089,1473.15,-70.17,1473.15,-70.12,1473.15,-69.564,1473.15,-70.282,1473.15,-70.149,1473.15,-70.268,1473.15,-70.184,1473.15,-70.452,1473.15,-70.361,1473.15,-70.351,1473.15,-70.451,1473.15,-70.431,1473.15,-70.483,1473.15,-70.379,1473.15,-72.54,1473.15,-72.599,1473.15,-72.426,1473.15,-72.877,1473.15,-72.248,1473.15,-72.509,1473.15,-72.504,1473.15,-72.149,1473.15,-72.664,1473.15,-72.523,1473.15,-72.618,1473.15,-72.995,1473.15,-72.653
1473.3,-70.556,1473.3,-70.327,1473.3,-70.011,1473.3,-70.232,1473.3,-70.008,1473.3,-68.342,1473.3,-70.047,1473.3,-70.176,1473.3,-70.373,1473.3,-70.57,1473.3,-70.316,1473.3,-70.437,1473.3,-70.184,1473.3,-70.659,1473.3,-70.299,1473.3,-70.351,1473.3,-70.367,1473.3,-72.575,1473.3,-72.498,1473.3,-72.274,1473.3,-72.588,1473.3,-72.706,1473.3,-72.521,1473.3,-72.614,1473.3,-72.742,1473.3,-72.595,1473.3,-72.41,1473.3,-72.515,1473.3,-72.408,1473.3,-72.756
1473.45,-70.191,1473.45,-70.176,1473.45,-69.84,1473.45,-70.27,1473.45,-70.0,1473.45,-210.0,1473.45,-69.86,1473.45,-69.98,1473.45,-69.912,1473.45,-70.164,1473.45,-70.359,1473.45,-70.113,1473.45,-70.33,1473.45,-70.303,1473.45,-70.219,1473.45,-70.463,1473.45,-70.433,1473.45,-72.148,1473.45,-72.579,1473.45,-72.412,1473.45,-72.241,1473.45,-72.512,1473.45,-72.313,1473.45,-72.3,1473.45,-72.652,1473.45,-72.485,1473.45,-72.604,1473.45,-72.49,1473.45,-72.173,1473.45,-72.192
1473.6,-70.133,1473.6,-69.979,1473.6,-69.803,1473.6,-69.671,1473.6,-69.752,1473.6,-71.643,1473.6,-69.697,1473.6,-70.03,1473.6,-69.81,1473.6,-70.085,1473.6,-70.126,1473.6,-69.971,1473.6,-69.927,1473.6,-70.046,1473.6,-70.127,1473.6,-69.945,1473.6,-70.228,1473.6,-72.153,1473.6,-72.171,1473.6,-71.891,1473.6,-71.77,1473.6,-72.042,1473.6,-72.408,1473.6,-71.851,1473.6,-72.082,1473.6,-72.345,1473.6,-71.937,1473.6,-72.258,1473.6,-72.301,1473.6,-72.487
1473.75,-70.034,1473.75,-70.204,1473.75,-69.683,1473.75,-69.919,1473.75,-69.486,1473.75,-68.755,1473.75,-69.488,1473.75,-69.656,1473.75,-69.793,1473.75,-70.142,1473.75,-69.983,1473.75,-69.764,1473.75,-70.048,1473.75,-70.293,1473.75,-70.068,1473.75,-70.025,1473.75,-70.162,1473.75,-71.907,1473.75,-72.141,1473.75,-72.395,1473.75,-72.193,1473.75,-72.058,1473.75,-71.95,1473.75,-72.302,1473.75,-71.84,1473.75,-72.366,1473.75,-72.096,1473.75,-72.471,1473.75,-71.986,1473.75,-72.342
1473.9,-69.68,1473.9,-69.632,1473.9,-69.623,1473.9,-69.779,1473.9,-69.422,1473.9,-67.867,1473.9,-69.652,1473.9,-69.647,1473.9,-69.59,1473.9,-69.791,1473.9,-69.707,1473.9,-69.906,1473.9,-69.893,1473.9,-70.001,1473.9,-69.776,1473.9,-69.957,1473.9,-69.879,1473.9,-72.0,1473.9,-72.141,1473.9,-71.833,1473.9,-72.126,1473.9,-71.926,1473.9,-72.323,1473.9,-71.772,1473.9,-71.882,1473.9,-71.737,1473.9,-71.828,1473.9,-71.926,1473.9,-72.243,1473.9,-72.251
1474.05,-69.704,1474.05,-69.917,1474.05,-69.376,1474.05,-69.768,1474.05,-69.346,1474.05,-68.982,1474.05,-69.332,1474.05,-69.334,1474.05,-69.767,1474.05,-69.67,1474.05,-69.733,1474.05,-69.678,1474.05,-69.697,1474.05,-70.062,1474.05,-69.964,1474.05,-69.885,1474.05,-69.823,1474.05,-72.025,1474.05,-71.615,1474.05,-72.021,1474.05,-71.606,1474.05,-71.98,1474.05,-71.853,1474.05,-71.945,1474.05,-72.164,1474.05,-72.155,1474.05,-71.77,1474.05,-72.216,1474.05,-71.869,1474.05,-71.876
1474.2,-69.8,1474.2,-69.646,1474.2,-69.386,1474.2,-69.279,1474.2,-69.25,1474.2,-71.882,1474.2,-69.188,1474.2,-69.343,1474.2,-69.211,1474.2,-69.396,1474.2,-69.457,1474.2,-69.556,1474.2,-69.709,1474.2,-69.647,1474.2,-69.693,1474.2,-69.695,1474.2,-69.534,1474.2,-71.717,1474.2,-71.675,1474.2,-71.916,1474.2,-71.481,1474.2,-71.693,1474.2,-71.45,1474.2,-71.915,1474.2,-71.669,1474.2,-72.013,1474.2,-71.842,1474.2,-71.83,1474.2,-71.495,1474.2,-71.891
